id,data,tweet,user,classificação
1440490370794590212,2021-09-22 01:37:22+00:00,"Gente, pelo amor de Deus, que o Sérgio saia hoje... Eu não aguento mais esse homem... #masterchefbrasil #MasterChefNaBand #MasterChefBR @masterchefbr",thepowerguido01,Negativo
1440459516915503118,2021-09-21 23:34:45+00:00,"Hoje teremos desafio no @masterchefbr - e quem está em casa vai poder opinar através das redes sociais qual prato mais agradou!
O programa vai ao ar às 22h30 na @BandTV - e eu estarei por lá com a querida #MargarethMenezes. Não perde, hein!

#masterchefbrasil #leojaime #bandtv https://t.co/0xWtqpUy7D",LeoJaime,Neutro
1439917463643332610,2021-09-20 11:40:50+00:00,Atenção participantes do @masterchefbr que tal fazer um curso na @DomestikaBrasil e apresentar pratos mais bonitos ?! #MasterChefBR #masterchefbrasil https://t.co/zMiTcO1iRN,prigermano,Neutro
1439645079979839497,2021-09-19 17:38:29+00:00,"#masterchefbrasil 
#Hortega

Ele é moral. Entende tudo e mais um pouco de cozinha, isto é, quando a comida tá pronta. Kkk

Ele é o Cara, esse Cara é ele. https://t.co/5Iq3IrDafB",celinoapurina,Negativo
1438603198118473730,2021-09-16 20:38:25+00:00,"o que eduardo tem de chato, tem de bom cozinheiro #masterchefbrasil",stexlvr,Positivo
1438341783650508801,2021-09-16 03:19:38+00:00,"#MasterchefBrasil 🇧🇷 [#BandTv 📺]
-
8° Temporada [#Episódio11]
-
#MasterChefNaBand / #MasterchefBR
-
Playlist 👇
https://t.co/z3DESlKoqh",Limitedarazao,Neutro
1438311330591748096,2021-09-16 01:18:38+00:00,"Eu amo a vibe do Eduardo e do Jacquin véi kkkk as interações deles são as melhores 🗣🤣❤️

 #MasterChefBrasil #MasterChefBR",milly_biter,Positivo
1438311178242076673,2021-09-16 01:18:02+00:00,"Sergio quando vc cair eu vou gritar de alegria, vc é insuportável
#masterchefbrasil https://t.co/qLLFLsfImE",gyheartabreak,Negativo
1438310951657385986,2021-09-16 01:17:08+00:00,Amanda volta por favor #masterchefbrasil https://t.co/ryIBSf8juz,gyheartabreak,Neutro
1438310591416971266,2021-09-16 01:15:42+00:00,"Amanda eu te amo, vc foi injustiçada #masterchefbrasil",gyheartabreak,Neutro
1438309934987464705,2021-09-16 01:13:05+00:00,"Que ep foi esse vey? #masterchefbrasil  amandaaaa, voltaa vaai!",ancellmojr,Neutro
1438309524113436678,2021-09-16 01:11:27+00:00,"Dedicido, vou torcer pra daphne no masterchef! Ela arrasa MUITOOOO! #MasterChef #masterchefbrasil",Silvanajan,Positivo
1438308777393115138,2021-09-16 01:08:29+00:00,"Qdo vc pensa que vai passar o episódio inteiro sem ter que aturar Sergio e suas idiotices, ele grita ""30 minutos de prova!!"". Vtnc! O cara é chato demais! #masterchefbrasil",nelleuSA,Negativo
1438308509557342214,2021-09-16 01:07:25+00:00,"eu assistindo o masterchef de ontem e não entendo o que o povo vê nesses pratos da daphne...acho tudo horrível

#masterchefbrasil",miladrivers,Negativo
1438305824468766724,2021-09-16 00:56:45+00:00,"o heitor é um nenem pqp, vontade de morder #masterChef #masterchefbrasil https://t.co/aOX7rz2Oii",nowgabe,Positivo
1438304321465094149,2021-09-16 00:50:47+00:00,Percebo que sou criativa quando janto assistindo #masterchefbrasil,palomabjss,Neutro
1438300204390887427,2021-09-16 00:34:25+00:00,Gostei que a Amanda saiu do @masterchefbr #masterchefbrasil já tava fazendo hora extra já!!,andersonfagndes,Positivo
1438247562423771142,2021-09-15 21:05:14+00:00,torcendo mto pra Daphne ganhar esse #masterchefbrasil,rafaelmaceedo,Positivo
1438210564770172933,2021-09-15 18:38:13+00:00,"Paola Carosella appreciation tweet pra te avisar que a 5ª temporada de #MasterchefBrasil está na Pluto TV, às 16h, no canal 193. 🍽 https://t.co/ARVEGslAG1",PlutoTVBR,Neutro
1438187804819865602,2021-09-15 17:07:47+00:00,Fogaça na prova do veganismo #masterchefbrasil https://t.co/AU11Dwf8vu,_mlsonurb,Neutro
1438186593685229568,2021-09-15 17:02:58+00:00,Que saco essa temporada do #masterchefbrasil . Os participantes só salvam quem não deve. https://t.co/6DEXZL2NHf,aczeglin,Negativo
1438160225559797765,2021-09-15 15:18:12+00:00,Eu amo a Amanda kkkkkkok #masterchefbrasil,jtwmberlake,Positivo
1438157532162371588,2021-09-15 15:07:29+00:00,"Acesse Oferta
#tramontina #jogodepanelas #jogodepanelastramontina #panelastramontina #panelasantiaderente  #masterchefbrasil #MasterChef #ofertas
Jogo de Panelas Tramontina Antiaderente - de Alumínio Vermelho 10 Peças ... https://t.co/IduLw1Q3wO via @YouTube",OCupons,Neutro
1438153018470436864,2021-09-15 14:49:33+00:00,"A Amanda do #masterchefbrasil tá me parecendo a Maria Antônia da temporada 5 do @masterchefbr 
No começo foi muito ruim, depois melhorou muito no jogo. E por fim ela chegou na final e venceu a competição, era minha favorita no jogo. E nessa temporada minha torcida é para Amanda.",chavesroneyt,Positivo
1438151348919357443,2021-09-15 14:42:55+00:00,assisti o ep de ontem de #masterchefbrasil,rickoliveirx,Neutro
1438149763443081219,2021-09-15 14:36:37+00:00,essa temporada do #masterchefbrasil tá muito boa msm,Kduoliv,Positivo
1438149701069647872,2021-09-15 14:36:22+00:00,Minha Daphne deu a volta por cima. #masterchefbrasil,and_alves12,Positivo
1438144175451557889,2021-09-15 14:14:25+00:00,As Helenas estão tão maravilhosas nessa edição que nem se fala da Paolla fã de Felipe Neto. #MasterChefBrasil #MasterChefNaBand #MasterChefBR,LokoDeSylvia,Positivo
1438143396611252235,2021-09-15 14:11:19+00:00,"Quantos ""tipo"" a Dafne fala por episódio? #MasterChefNaBand #masterchefbr #masterchefbrasil",LokoDeSylvia,Neutro
1438142611274059782,2021-09-15 14:08:12+00:00,"E o masterchef ein? 
Só se fala em outra coisa #MasterChef #masterchefbrasil",_anaengana,Negativo
1438129977287905280,2021-09-15 13:18:00+00:00,"TOP 5 #Band | Terça (14/09)

#OsDonosDaBola 2,7
#BrasilUrgente 4,9
#BrasilUrgente (SP) 5,1
#JornalDaBand 4,7
#MasterChefBrasil 2,5

Média Dia: 2,4 https://t.co/1vnBSg30Ee",pimtv_,Neutro
1438076957246300166,2021-09-15 09:47:19+00:00,Esse Sérgio é antipático #masterchefbrasil,cezarcarneirojr,Negativo
1437986163017519112,2021-09-15 03:46:32+00:00,"Meu pódio não mudouuuu 🥰 
até o momento Heitor, Isabella, Daphne, Luis e Kelyn! Espero não me decepcionar com vcs 💕
#masterchef #masterchefbrasil #masterchefnaband",vicky_zampieri,Positivo
1437983082179661824,2021-09-15 03:34:17+00:00,"Fé que a Amanda e a Juliana N voltam na repescagem confia
#masterchefbr #masterchefbrasil https://t.co/C7G8hML0fr",neveryourdear,Negativo
1437982682286280704,2021-09-15 03:32:42+00:00,"Não acredito que a Amanda saiu socorro
#masterchefbr #masterchefbrasil https://t.co/rluH9ZzvHW",neveryourdear,Neutro
1437982540023881732,2021-09-15 03:32:08+00:00,"AAAAAAAAA QIE ÓDIO MDS
#masterchefbr #masterchefbrasil https://t.co/wzncwUMH1e",neveryourdear,Negativo
1437982514849714177,2021-09-15 03:32:02+00:00,Tchau Amanda... Tava mediana demais há muito tempo... #masterchefbrasil #MasterChefNaBand #MasterChefBR,thepowerguido01,Negativo
1437982018344783877,2021-09-15 03:30:04+00:00,"Ai meu Deus, agora o Pedro tem que sair
#masterchefbr #masterchefbrasil",neveryourdear,Negativo
1437979361861328900,2021-09-15 03:19:30+00:00,"Primeira convidada do programa que eu realmente gostei
#masterchefbr #masterchefbrasil https://t.co/GHJo2tOrVI",neveryourdear,Positivo
1437978744967290888,2021-09-15 03:17:03+00:00,"Como assim todo mundo foi bem na prova??
#masterchefbr #masterchefbrasil https://t.co/oS71MhYBIV",neveryourdear,Neutro
1437976857899671567,2021-09-15 03:09:33+00:00,"Daphne foi mal na primeira prova só pra arrasar nessa, quem amou?
#masterchefbr #masterchefbrasil https://t.co/HyvfN4LcvE",neveryourdear,Positivo
1437975827967324171,2021-09-15 03:05:28+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand “o que é uma jaca?!” 😂😂😂 https://t.co/Ngla3RtOTj,lopessmaily,Neutro
1437972618083192833,2021-09-15 02:52:43+00:00,"A @anapaulapadrao podia avisar o #sergio que ele é participante, não apresentador ou jurado. 
Homem chato, sempre querendo aparecer. 
#MasterChefNaBand #masterchefbrasil",GuDBasso,Negativo
1437970119498534917,2021-09-15 02:42:47+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand arriscado alguém “meter o pé na jaca” nessa prova … 😵😵😵 https://t.co/fpkjHaSDqT,lopessmaily,Neutro
1437969418240282628,2021-09-15 02:40:00+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand resumo da prova da Bela Gil 😂😂😂: https://t.co/Ta52WEJe0Y,lopessmaily,Neutro
1437969175692054529,2021-09-15 02:39:02+00:00,"Meu Deus que prova difícil
#masterchefbr #masterchefbrasil",neveryourdear,Neutro
1437968247899496451,2021-09-15 02:35:21+00:00,"BELA GIL SERIA A MELHOR JURADA DESSE PROGRAMAAAAA
Quero Masterchef veg na minha mesa para ontem
#MasterChefBR #masterchefbrasil",daniellllisboa,Positivo
1437965730495057930,2021-09-15 02:25:20+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand deu ruim a paella 🥘 de chocolate 🍫😵😵😵 https://t.co/2Jj63cVScr,lopessmaily,Negativo
1437964235829661697,2021-09-15 02:19:24+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand obaaa! os participantes vão ter que fazer pratos “com melancia substituindo a carne” 😂😂😂 https://t.co/cRbMfPc1AO,lopessmaily,Positivo
1437962783346286592,2021-09-15 02:13:38+00:00,A Dafne chorando corta meu coração #masterchefbrasil,luizeschef,Negativo
1437961381962293249,2021-09-15 02:08:04+00:00,"#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand o prato do Edu, ouvindo as críticas de que a carne ficou seca 😂😂😂: https://t.co/G2clgDGhew",lopessmaily,Neutro
1437961149899804674,2021-09-15 02:07:08+00:00,"E o Eduardo que fez bacon com cenoura
#masterchefbr #masterchefbrasil https://t.co/kWfjkEUYbk",neveryourdear,Neutro
1437960848912289799,2021-09-15 02:05:57+00:00,"Audiência no Twitter – Super Terça 
#TheMaskedSinger #TheMaskedSingerBr #TheMaskedSingerBrasil 🎤
#MasterChef #MasterChefBR #MasterChefBrasil #MasterChefNaBand 🍽️
#EstreiaAFazenda #AFazenda13 🤠",CaioSS24,Neutro
1437959466859868161,2021-09-15 02:00:27+00:00,"#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand mas pq inventaram de por chocolate em tudo ?! Na paella, na carne ?! 😵😵😵 https://t.co/8lu8CeVYRf",lopessmaily,Negativo
1437956875966877696,2021-09-15 01:50:09+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand eu ouvi sorvete de chocolate com pimenta ?! 😂😂😂 https://t.co/s59WvO1fy3,lopessmaily,Neutro
1437956056123117569,2021-09-15 01:46:54+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand resumo da prova da caixa misteriosa da geladeira 😵😵😵: https://t.co/BUdfZE2tHv,lopessmaily,Neutro
1437955842675027971,2021-09-15 01:46:03+00:00,Não conheço nem metade dos ingredientes da geladeira arriscada #MasterChefBr #MasterChef #MasterChefBrasil,MichaelSGomes,Neutro
1437955472317894656,2021-09-15 01:44:35+00:00,"Que lindas as geladeiras da @brastemp, bem que podia rolar um patrocínio né?
#masterchefbr #masterchefbrasil",neveryourdear,Neutro
1437954984499421187,2021-09-15 01:42:38+00:00,As rainhas indo na segura agora vai #masterchefbr #masterchefbrasil https://t.co/ZbEc8Ec3f5,neveryourdear,Neutro
1437954748670484481,2021-09-15 01:41:42+00:00,"Todo mundo indo na geladeira arriscada, tô esperando o caos já
#masterchefbr #masterchefbrasil https://t.co/qygoKnVO03",neveryourdear,Neutro
1437954420491395078,2021-09-15 01:40:24+00:00,"IBOPE - 22h31

Globo #TheMaskedSingerBr 20.5
Record #Gênesis 15.7
SBT #ProgramaDoRatinho 4.8
Band #MasterChefBrasil 2.1",IvanCastro_Tv,Neutro
1437954197945782274,2021-09-15 01:39:31+00:00,"A Daphne de delineado verde tudo pra mim
#masterchefbr #masterchefbrasil",neveryourdear,Positivo
1437953845246763010,2021-09-15 01:38:07+00:00,"Esse chapéu na cabeça do Sérgio é pra esconder o chifre?
#masterchefbr #masterchefbrasil https://t.co/qbMgO3uXMm",neveryourdear,Negativo
1437953656087842816,2021-09-15 01:37:22+00:00,"COMEÇOU!
#masterchefbr #masterchefbrasil https://t.co/0QMkOCoyKg",neveryourdear,Neutro
1437953577717227525,2021-09-15 01:37:03+00:00,"Hoje é a prova de cozinhar placenta.
#MasterchefBrasil
#MasterChefNaBand",robjoao,Neutro
1437412646781952002,2021-09-13 13:47:35+00:00,Chef @belagil é a convidada especial do @masterchefbr desta terça: https://t.co/jOPFYiCFUK - #AnaPaulaPadrão #Band #BelaGil #Chefs #ComidaVegana #CulináriaVegana #ErickJacquin #Gastronomia #HelenaRizzo #HenriqueFogaça #MasterChef #MasterChefBrasil #Notícias #TV https://t.co/oDbAMwnTIX,SVGastronomia,Neutro
1435936020340477955,2021-09-09 12:00:00+00:00,Um chef de verdade sabe onde procurar as receitas com os melhores tômperos: dentro do TikTok! #MasterChefBrasil https://t.co/RadZ3yrPsM,TikTokBrasil,Neutro
1435617335004520452,2021-09-08 14:53:39+00:00,"No MasterChef já cozinharam rã, coelho, javali e jacaré. O que difere essas carnes não convencionais da carne de bode? A região? O preconceito? Carne de bode é caríssima, além de deliciosa. Quem dera fosse um ""prato de fome"". #MasterChefBR #MasterChefBrasil",MPLinhares,Negativo
1435615631001497603,2021-09-08 14:46:53+00:00,Pra mim a Kelyn é a Honey Lemon disfarçada no masterchef 🤔🧐🥸#MasterChefBR #MasterChef #masterchefbrasil https://t.co/ZiX9fHW0Y6,leonardodoarte,Neutro
1435594594872344577,2021-09-08 13:23:18+00:00,"Ana Paula Padrão, falar em rede nacional o que não sabe, o que não entende, o que não viveu, mostra só uma coisa, ignorância. Carne de bode vai muito além de tudo o que você imagina, então se informar antes de falar, mostra respeito. Respeita o Nordeste! #MasterChefBrasil",joycemocock,Negativo
1435572038178152451,2021-09-08 11:53:40+00:00,"#MasterchefBrasil 🇧🇷 [#BandTv 📺]
-
8° Temporada [Episódio 10]
-
#MasterchefBR / #MasterchefNaBand 
-
Playlist 👇
https://t.co/M7oMc35Sm1",Limitedarazao,Neutro
1435568593215926277,2021-09-08 11:39:58+00:00,"Como é que pode alguém achar que bode não vai ser uma delícia? Como é que pode falar que ""bode é um prato de fome""?
BODE É BOM PRA CACETE, EM QUE PEDRA DE SÃO PAULO VCS SE ENFIARAM A VIDA TODA?

(aquela que assiste #masterchefbrasil 8 e meia da manhã)",rayraygalvao,Negativo
1435449918777401345,2021-09-08 03:48:24+00:00,"Primeiro André, hoje Antônio. Minha nossa esse #masterchefbrasil tá foda",ingrittysr,Neutro
1435449515964776450,2021-09-08 03:46:48+00:00,"Eu indo dormir depois desse episódio do masterchef 

Marcio 1x0 Renato 

Tchau Renato
#MasterChefNaBand #masterchefbrasil @masterchefbr https://t.co/Y36s8AbC2e",perol_oliveira,Neutro
1435447978773426176,2021-09-08 03:40:42+00:00,Chocado que o Renato saiu agora do programa . O Sérgio continua 😂 #masterchefbrasil,AndersonMarkes_,Negativo
1435447961857757186,2021-09-08 03:40:38+00:00,TCHAUUU RENATOOOO #masterchefbrasil,jennif3rx,Negativo
1435447788511416333,2021-09-08 03:39:56+00:00,"A cara do Luiz pro Sérgio, berrei KKKKKKKKKKKKKKKK #masterchefbrasil #MasterChefNaBand",pudimziim,Neutro
1435447640825737216,2021-09-08 03:39:21+00:00,"Poxa, meu preferido saiu… Renato merecia ir até a final. #masterchefbrasil",poderosaevelyn,Negativo
1435447629354254337,2021-09-08 03:39:18+00:00,Gente como assim Renato saiu QUE MERDA É ESSAAAAAA #masterchefbrasil #MasterChefNaBand,clarinha_ol18,Negativo
1435447612233113600,2021-09-08 03:39:14+00:00,Que semana que vem o Sérgio saia para ir comemorar com o Renato 🙂 #MasterChef #masterchefbrasil,vicky_zampieri,Negativo
1435447452740558848,2021-09-08 03:38:36+00:00,Qual é a plataforma que a gente pode usar pra enaltecer o mulherão da porra que é a Helena Rizzo? #masterchefbrasil,RToddai,Positivo
1435447319483363331,2021-09-08 03:38:04+00:00,"Uhuuuuuuu... Tchau, Renato... Sérgio, tua batata tá assando...
#MasterChefBR #masterchefbrasil @masterchefbr #MasterChefNaBand #masterchef2021 https://t.co/sk2pPa9t1c",thepowerguido01,Negativo
1435447159516708865,2021-09-08 03:37:26+00:00,Uma pena.  INJUSTO. Renato era ótimo  #masterchefbrasil  #MasterChefNaBand  #MasterChef,Retuitandol,Negativo
1435447091543871489,2021-09-08 03:37:10+00:00,MEU DEUSSSSS EU NAO TO ACREDITANDO NESSA ELIMINAÇÃO!!!! 😱😱😱😱😱😱😱😱😱😱😱 #masterchefbrasil,dessarios,Neutro
1435446996404523010,2021-09-08 03:36:47+00:00,"Feliz que o Heitor se salvou, mas não queria ver o Renato saindo ele é um dos melhores #masterchefbrasil",LariRibeiro_S,Negativo
1435446916976988160,2021-09-08 03:36:28+00:00,RENATO SAIU AAAAAAAAAAAAAAAAAAA DIAS GLÓRIA #masterchefbrasil,rafiss44,Negativo
1435446845459865602,2021-09-08 03:36:11+00:00,"Mds qual a treta entre o Renato e o Márcio? #masterchefbrasil 

Nem sei mas torço por Márcio hahah",Mauricioffernan,Neutro
1435446554601607171,2021-09-08 03:35:02+00:00,Heitorzinho salvo 🥰 #masterchefbrasil,vicky_zampieri,Positivo
1435446473076973569,2021-09-08 03:34:43+00:00,O MÁRCIO É UMA LENDAAAA KKKKKKKK #masterchefbrasil,otacsurb,Positivo
1435445521326428164,2021-09-08 03:30:56+00:00,#masterchefbrasil vendo masterchef hoje: https://t.co/lj0njnHIuN,Micaelle_Olivei,Neutro
1435445054760423431,2021-09-08 03:29:04+00:00,"#MasterChefBR #MasterChefNaBand #masterchefbrasil 
Faltando 5 min p acabar/Faltando 5segundos https://t.co/YrrmrdOssm",Jeferson_tbl,Neutro
1435438721831157763,2021-09-08 03:03:55+00:00,Deixa estar que esse Renato também é venenoso hein?!?! #MasterChefBR  #masterchefbrasil,ise_filetti,Negativo
1435438668009857031,2021-09-08 03:03:42+00:00,"Renato se caga de medo do Márcio e não sabe como assumir isso!!!
Arrasa Márcio, mostra pra esse cagão como é que faz!
#MasterChefBR #masterchefbrasil #Band",mariafyfyzeira,Negativo
1435438015820730371,2021-09-08 03:01:06+00:00,"Se a Kelyn ou o Heitor sair do Masterchef hoje, eu não respondo mais por mim!!! #MasterChefBR #masterchefbrasil",vicky_zampieri,Neutro
1435433585826217984,2021-09-08 02:43:30+00:00,"Nossa, o Sergio é um chato. 
Falei, to leve. 
#MasterChefBrasil",jessermagalhaes,Negativo
1435432517511827458,2021-09-08 02:39:15+00:00,"Ana Paula subindo Eduardo e Daphne, não preciso nem ver a eliminação porque não me importo com quem vai sair.
#MasterChefBR 
#masterchefbrasil",WhitethornGSB,Neutro
1435431054773563393,2021-09-08 02:33:27+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand todo mundo fez farofa hj; farofa é vida ! https://t.co/7qUz7dxSgo,lopessmaily,Positivo
1435430876716937217,2021-09-08 02:32:44+00:00,"Pratos fora do comum, o pessoal tentou fazer o melhor, mas nem tudo sai bonito. Uns conseguem... #masterchefbr #masterchefbrasil em Salvador Bahia Brasil America Do Sul https://t.co/8LE0hbhoXn",raivillas,Neutro
